<<<<<<< HEAD
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
10/7/2020 16:00:00,76.96,10/7/2020 16:00:00,60.7,10/7/2020 16:00:00,48.07,10/7/2020 16:00:00,18.36,10/7/2020 16:00:00,14.16,10/7/2020 16:00:00,10.61,10/7/2020 16:00:00,130.06,10/7/2020 16:00:00,21.67,10/7/2020 16:00:00,21.66
10/8/2020 16:00:00,78.33,10/8/2020 16:00:00,61.43,10/8/2020 16:00:00,51.11,10/8/2020 16:00:00,18.95,10/8/2020 16:00:00,14.34,10/8/2020 16:00:00,10.96,10/8/2020 16:00:00,129.71,10/8/2020 16:00:00,22.45,10/8/2020 16:00:00,22.34
10/9/2020 16:00:00,77.61,10/9/2020 16:00:00,60.76,10/9/2020 16:00:00,55.4,10/9/2020 16:00:00,19.87,10/9/2020 16:00:00,14.16,10/9/2020 16:00:00,10.97,10/9/2020 16:00:00,130.98,10/9/2020 16:00:00,22.58,10/9/2020 16:00:00,22.23
10/12/2020 16:00:00,77.87,10/12/2020 16:00:00,60.73,10/12/2020 16:00:00,54.01,10/12/2020 16:00:00,19.83,10/12/2020 16:00:00,14.15,10/12/2020 16:00:00,11.06,10/12/2020 16:00:00,129.46,10/12/2020 16:00:00,23.06,10/12/2020 16:00:00,22.62
10/13/2020 16:00:00,76.82,10/13/2020 16:00:00,62.04,10/13/2020 16:00:00,53.68,10/13/2020 16:00:00,19.05,10/13/2020 16:00:00,14.23,10/13/2020 16:00:00,11.11,10/13/2020 16:00:00,129.2,10/13/2020 16:00:00,22.18,10/13/2020 16:00:00,21.8
10/14/2020 16:00:00,75.74,10/14/2020 16:00:00,62.33,10/14/2020 16:00:00,52.73,10/14/2020 16:00:00,19.97,10/14/2020 16:00:00,14.12,10/14/2020 16:00:00,10.93,10/14/2020 16:00:00,127.66,10/14/2020 16:00:00,21.5,10/14/2020 16:00:00,21.22
10/15/2020 16:00:00,77.74,10/15/2020 16:00:00,63.05,10/15/2020 16:00:00,53.02,10/15/2020 16:00:00,19.75,10/15/2020 16:00:00,13.89,10/15/2020 16:00:00,11.26,10/15/2020 16:00:00,129,10/15/2020 16:00:00,20.61,10/15/2020 16:00:00,20.27
10/16/2020 16:00:00,75.82,10/16/2020 16:00:00,61.48,10/16/2020 16:00:00,48.82,10/16/2020 16:00:00,19.46,10/16/2020 16:00:00,13.94,10/16/2020 16:00:00,11.3,10/16/2020 16:00:00,128,10/16/2020 16:00:00,20.88,10/16/2020 16:00:00,20.5
10/19/2020 16:00:00,72.54,10/19/2020 16:00:00,61.15,10/19/2020 16:00:00,49.78,10/19/2020 16:00:00,18.92,10/19/2020 16:00:00,13.68,10/19/2020 16:00:00,11.56,10/19/2020 16:00:00,127.43,10/19/2020 16:00:00,20.6,10/19/2020 16:00:00,20.32
10/20/2020 16:00:00,72.37,10/20/2020 16:00:00,60.42,10/20/2020 16:00:00,49.81,10/20/2020 16:00:00,19.01,10/20/2020 16:00:00,13.8,10/20/2020 16:00:00,11.78,10/20/2020 16:00:00,128.49,10/20/2020 16:00:00,20.69,10/20/2020 16:00:00,20.35
10/21/2020 16:00:00,72.75,10/21/2020 16:00:00,60.19,10/21/2020 16:00:00,47.69,10/21/2020 16:00:00,19.31,10/21/2020 16:00:00,13.86,10/21/2020 16:00:00,12.11,10/21/2020 16:00:00,129.43,10/21/2020 16:00:00,20.64,10/21/2020 16:00:00,20.29
10/22/2020 16:00:00,73.96,10/22/2020 16:00:00,59.53,10/22/2020 16:00:00,46.36,10/22/2020 16:00:00,19.13,10/22/2020 16:00:00,13.87,10/22/2020 16:00:00,12.43,10/22/2020 16:00:00,130.02,10/22/2020 16:00:00,21.37,10/22/2020 16:00:00,21.01
10/23/2020 16:00:00,74.83,10/23/2020 16:00:00,59.58,10/23/2020 16:00:00,44.21,10/23/2020 16:00:00,19.34,10/23/2020 16:00:00,13.91,10/23/2020 16:00:00,12.74,10/23/2020 16:00:00,129.99,10/23/2020 16:00:00,22.37,10/23/2020 16:00:00,21.99
10/26/2020 16:00:00,73.75,10/26/2020 16:00:00,58.48,10/26/2020 16:00:00,42.94,10/26/2020 16:00:00,19.08,10/26/2020 16:00:00,13.59,10/26/2020 16:00:00,12.23,10/26/2020 16:00:00,128.37,10/26/2020 16:00:00,21.17,10/26/2020 16:00:00,20.8
10/27/2020 16:00:00,72.38,10/27/2020 16:00:00,57.66,10/27/2020 16:00:00,42.91,10/27/2020 16:00:00,19.74,10/27/2020 16:00:00,13.35,10/27/2020 16:00:00,11.93,10/27/2020 16:00:00,127.99,10/27/2020 16:00:00,21.05,10/27/2020 16:00:00,20.71
10/28/2020 16:00:00,68.39,10/28/2020 16:00:00,56.05,10/28/2020 16:00:00,40.37,10/28/2020 16:00:00,18.57,10/28/2020 16:00:00,12.88,10/28/2020 16:00:00,11.66,10/28/2020 16:00:00,122.08,10/28/2020 16:00:00,20.49,10/28/2020 16:00:00,20.23
10/29/2020 16:00:00,68.86,10/29/2020 16:00:00,56.18,10/29/2020 16:00:00,39.23,10/29/2020 16:00:00,19.12,10/29/2020 16:00:00,12.96,10/29/2020 16:00:00,12.04,10/29/2020 16:00:00,122.86,10/29/2020 16:00:00,20.94,10/29/2020 16:00:00,20.64
=======
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
1/21/2020 16:00:00,94.63,1/21/2020 16:00:00,47.82,1/21/2020 16:00:00,26.97,1/21/2020 16:00:00,13.74,1/21/2020 16:00:00,14.84,1/21/2020 16:00:00,18.09,1/21/2020 16:00:00,104.58,1/21/2020 16:00:00,29.51,1/21/2020 16:00:00,29.46
1/22/2020 16:00:00,94.57,1/22/2020 16:00:00,47.9,1/22/2020 16:00:00,26.19,1/22/2020 16:00:00,13.9,1/22/2020 16:00:00,14.79,1/22/2020 16:00:00,18.31,1/22/2020 16:00:00,104.49,1/22/2020 16:00:00,29.02,1/22/2020 16:00:00,28.95
1/23/2020 16:00:00,85.41,1/23/2020 16:00:00,46.96,1/23/2020 16:00:00,25.84,1/23/2020 16:00:00,14.17,1/23/2020 16:00:00,14.71,1/23/2020 16:00:00,18.78,1/23/2020 16:00:00,103.02,1/23/2020 16:00:00,29.5,1/23/2020 16:00:00,29.28
1/24/2020 16:00:00,84.53,1/24/2020 16:00:00,45.93,1/24/2020 16:00:00,25.73,1/24/2020 16:00:00,13.97,1/24/2020 16:00:00,14.35,1/24/2020 16:00:00,18.61,1/24/2020 16:00:00,102.03,1/24/2020 16:00:00,29.17,1/24/2020 16:00:00,29.1
1/27/2020 16:00:00,82.51,1/27/2020 16:00:00,46.47,1/27/2020 16:00:00,25.98,1/27/2020 16:00:00,13.65,1/27/2020 16:00:00,14.1,1/27/2020 16:00:00,18.45,1/27/2020 16:00:00,100.24,1/27/2020 16:00:00,29.56,1/27/2020 16:00:00,29.49
1/28/2020 16:00:00,83.63,1/28/2020 16:00:00,46.23,1/28/2020 16:00:00,26.28,1/28/2020 16:00:00,13.33,1/28/2020 16:00:00,13.92,1/28/2020 16:00:00,18.68,1/28/2020 16:00:00,100.41,1/28/2020 16:00:00,29.5,1/28/2020 16:00:00,29.4
1/29/2020 16:00:00,84.06,1/29/2020 16:00:00,46.33,1/29/2020 16:00:00,25.87,1/29/2020 16:00:00,14.07,1/29/2020 16:00:00,13.79,1/29/2020 16:00:00,18.68,1/29/2020 16:00:00,99.84,1/29/2020 16:00:00,29.5,1/29/2020 16:00:00,29.32
1/30/2020 16:00:00,84.56,1/30/2020 16:00:00,45.43,1/30/2020 16:00:00,25.66,1/30/2020 16:00:00,13.97,1/30/2020 16:00:00,14.01,1/30/2020 16:00:00,18.55,1/30/2020 16:00:00,98.19,1/30/2020 16:00:00,29.6,1/30/2020 16:00:00,29.55
1/31/2020 16:00:00,82.97,1/31/2020 16:00:00,44.23,1/31/2020 16:00:00,24.78,1/31/2020 16:00:00,13.93,1/31/2020 16:00:00,13.97,1/31/2020 16:00:00,17.96,1/31/2020 16:00:00,96.3,1/31/2020 16:00:00,29.25,1/31/2020 16:00:00,29.15
2/3/2020 16:00:00,82.91,2/3/2020 16:00:00,43.91,2/3/2020 16:00:00,24.23,2/3/2020 16:00:00,13.38,2/3/2020 16:00:00,14.02,2/3/2020 16:00:00,17.98,2/3/2020 16:00:00,99.27,2/3/2020 16:00:00,29.24,2/3/2020 16:00:00,29.15
2/4/2020 16:00:00,83.95,2/4/2020 16:00:00,43.61,2/4/2020 16:00:00,24.23,2/4/2020 16:00:00,13.08,2/4/2020 16:00:00,14.15,2/4/2020 16:00:00,18.42,2/4/2020 16:00:00,101.38,2/4/2020 16:00:00,29.36,2/4/2020 16:00:00,29.3
2/5/2020 16:00:00,84.6,2/5/2020 16:00:00,45.45,2/5/2020 16:00:00,24.99,2/5/2020 16:00:00,13.12,2/5/2020 16:00:00,14.4,2/5/2020 16:00:00,18.5,2/5/2020 16:00:00,100.54,2/5/2020 16:00:00,29.81,2/5/2020 16:00:00,29.84
2/6/2020 16:00:00,84.08,2/6/2020 16:00:00,45.92,2/6/2020 16:00:00,24.97,2/6/2020 16:00:00,13.34,2/6/2020 16:00:00,14.74,2/6/2020 16:00:00,18.4,2/6/2020 16:00:00,100.27,2/6/2020 16:00:00,29.5,2/6/2020 16:00:00,29.4
2/7/2020 16:00:00,82.96,2/7/2020 16:00:00,44.22,2/7/2020 16:00:00,23.8,2/7/2020 16:00:00,13.02,2/7/2020 16:00:00,14.44,2/7/2020 16:00:00,17.97,2/7/2020 16:00:00,99.44,2/7/2020 16:00:00,29.2,2/7/2020 16:00:00,29.2
2/10/2020 16:00:00,83.33,2/10/2020 16:00:00,43.75,2/10/2020 16:00:00,23.45,2/10/2020 16:00:00,13.22,2/10/2020 16:00:00,14.08,2/10/2020 16:00:00,18.15,2/10/2020 16:00:00,100.02,2/10/2020 16:00:00,29.23,2/10/2020 16:00:00,29.25
2/11/2020 16:00:00,82.96,2/11/2020 16:00:00,44.06,2/11/2020 16:00:00,23.86,2/11/2020 16:00:00,13.16,2/11/2020 16:00:00,14.48,2/11/2020 16:00:00,15.12,2/11/2020 16:00:00,100.02,2/11/2020 16:00:00,28.99,2/11/2020 16:00:00,29.01
2/12/2020 16:00:00,83.93,2/12/2020 16:00:00,45.21,2/12/2020 16:00:00,24.33,2/12/2020 16:00:00,13.06,2/12/2020 16:00:00,14.8,2/12/2020 16:00:00,15.45,2/12/2020 16:00:00,103,2/12/2020 16:00:00,28.8,2/12/2020 16:00:00,28.89
2/13/2020 16:00:00,84.05,2/13/2020 16:00:00,44.77,2/13/2020 16:00:00,23.93,2/13/2020 16:00:00,13.17,2/13/2020 16:00:00,14.81,2/13/2020 16:00:00,15.13,2/13/2020 16:00:00,103.37,2/13/2020 16:00:00,28.51,2/13/2020 16:00:00,28.6
2/14/2020 16:00:00,83.66,2/14/2020 16:00:00,44.07,2/14/2020 16:00:00,23.37,2/14/2020 16:00:00,13.15,2/14/2020 16:00:00,14.98,2/14/2020 16:00:00,15.45,2/14/2020 16:00:00,103.54,2/14/2020 16:00:00,28.85,2/14/2020 16:00:00,28.81
2/18/2020 16:00:00,82.67,2/18/2020 16:00:00,43.46,2/18/2020 16:00:00,23.49,2/18/2020 16:00:00,13.5,2/18/2020 16:00:00,14.92,2/18/2020 16:00:00,15,2/18/2020 16:00:00,102,2/18/2020 16:00:00,28.78,2/18/2020 16:00:00,28.83
2/19/2020 16:00:00,83.4,2/19/2020 16:00:00,43.31,2/19/2020 16:00:00,24.02,2/19/2020 16:00:00,13.75,2/19/2020 16:00:00,15.05,2/19/2020 16:00:00,14.96,2/19/2020 16:00:00,102.46,2/19/2020 16:00:00,28.73,2/19/2020 16:00:00,28.75
2/20/2020 16:00:00,83.99,2/20/2020 16:00:00,43.43,2/20/2020 16:00:00,23.57,2/20/2020 16:00:00,13.47,2/20/2020 16:00:00,14.98,2/20/2020 16:00:00,14.94,2/20/2020 16:00:00,102.53,2/20/2020 16:00:00,28.55,2/20/2020 16:00:00,28.63
2/21/2020 16:00:00,83.72,2/21/2020 16:00:00,42.36,2/21/2020 16:00:00,23.09,2/21/2020 16:00:00,13.72,2/21/2020 16:00:00,14.79,2/21/2020 16:00:00,14.57,2/21/2020 16:00:00,100.25,2/21/2020 16:00:00,28.25,2/21/2020 16:00:00,28.31
2/24/2020 16:00:00,81.83,2/24/2020 16:00:00,41.4,2/24/2020 16:00:00,22.92,2/24/2020 16:00:00,13.84,2/24/2020 16:00:00,14.03,2/24/2020 16:00:00,14.14,2/24/2020 16:00:00,95.91,2/24/2020 16:00:00,27.61,2/24/2020 16:00:00,27.67
2/25/2020 16:00:00,77.24,2/25/2020 16:00:00,40.71,2/25/2020 16:00:00,21.43,2/25/2020 16:00:00,13.37,2/25/2020 16:00:00,13.24,2/25/2020 16:00:00,13.46,2/25/2020 16:00:00,92.9,2/25/2020 16:00:00,27.44,2/25/2020 16:00:00,27.53
2/26/2020 16:00:00,76.39,2/26/2020 16:00:00,38.87,2/26/2020 16:00:00,20.3,2/26/2020 16:00:00,13.37,2/26/2020 16:00:00,12.73,2/26/2020 16:00:00,13.04,2/26/2020 16:00:00,92,2/26/2020 16:00:00,27.03,2/26/2020 16:00:00,27.14
2/27/2020 16:00:00,73.2,2/27/2020 16:00:00,37.55,2/27/2020 16:00:00,20.02,2/27/2020 16:00:00,11.21,2/27/2020 16:00:00,12.28,2/27/2020 16:00:00,12.55,2/27/2020 16:00:00,88.55,2/27/2020 16:00:00,26.6,2/27/2020 16:00:00,26.64
2/28/2020 16:00:00,72,2/28/2020 16:00:00,36.41,2/28/2020 16:00:00,19.52,2/28/2020 16:00:00,9.83,2/28/2020 16:00:00,12.44,2/28/2020 16:00:00,12.48,2/28/2020 16:00:00,89.38,2/28/2020 16:00:00,26.02,2/28/2020 16:00:00,25.98
3/2/2020 16:00:00,74.65,3/2/2020 16:00:00,36.48,3/2/2020 16:00:00,19.71,3/2/2020 16:00:00,10.38,3/2/2020 16:00:00,12.66,3/2/2020 16:00:00,12.49,3/2/2020 16:00:00,92.68,3/2/2020 16:00:00,26.31,3/2/2020 16:00:00,26.22
3/3/2020 16:00:00,71.51,3/3/2020 16:00:00,35.17,3/3/2020 16:00:00,19.53,3/3/2020 16:00:00,11.03,3/3/2020 16:00:00,12.09,3/3/2020 16:00:00,12.2,3/3/2020 16:00:00,90.93,3/3/2020 16:00:00,26.1,3/3/2020 16:00:00,26.17
3/4/2020 16:00:00,74.31,3/4/2020 16:00:00,35.95,3/4/2020 16:00:00,20.11,3/4/2020 16:00:00,11.18,3/4/2020 16:00:00,12.1,3/4/2020 16:00:00,12.39,3/4/2020 16:00:00,93.79,3/4/2020 16:00:00,26.12,3/4/2020 16:00:00,26.17
3/5/2020 16:00:00,71.57,3/5/2020 16:00:00,34.16,3/5/2020 16:00:00,18.73,3/5/2020 16:00:00,11.32,3/5/2020 16:00:00,11.33,3/5/2020 16:00:00,11.73,3/5/2020 16:00:00,90.58,3/5/2020 16:00:00,24.68,3/5/2020 16:00:00,24.75
3/6/2020 16:00:00,70.13,3/6/2020 16:00:00,34.98,3/6/2020 16:00:00,19.02,3/6/2020 16:00:00,11,3/6/2020 16:00:00,11.26,3/6/2020 16:00:00,11.14,3/6/2020 16:00:00,88.36,3/6/2020 16:00:00,24.43,3/6/2020 16:00:00,24.36
3/9/2020 16:00:00,62.39,3/9/2020 16:00:00,34.48,3/9/2020 16:00:00,18.48,3/9/2020 16:00:00,9.97,3/9/2020 16:00:00,10.49,3/9/2020 16:00:00,9.91,3/9/2020 16:00:00,84.11,3/9/2020 16:00:00,22.68,3/9/2020 16:00:00,22.43
3/10/2020 16:00:00,65.16,3/10/2020 16:00:00,35.87,3/10/2020 16:00:00,19.63,3/10/2020 16:00:00,9.94,3/10/2020 16:00:00,11.06,3/10/2020 16:00:00,10.29,3/10/2020 16:00:00,88.3,3/10/2020 16:00:00,22.82,3/10/2020 16:00:00,22.51
3/11/2020 16:00:00,62.72,3/11/2020 16:00:00,30.56,3/11/2020 16:00:00,16.42,3/11/2020 16:00:00,8.74,3/11/2020 16:00:00,10.35,3/11/2020 16:00:00,9.99,3/11/2020 16:00:00,84,3/11/2020 16:00:00,20.32,3/11/2020 16:00:00,20.07
3/12/2020 16:00:00,55.35,3/12/2020 16:00:00,27,3/12/2020 16:00:00,15.27,3/12/2020 16:00:00,7.2,3/12/2020 16:00:00,9.42,3/12/2020 16:00:00,8.75,3/12/2020 16:00:00,74.2,3/12/2020 16:00:00,17.52,3/12/2020 16:00:00,17.34
3/13/2020 16:00:00,59.54,3/13/2020 16:00:00,26.92,3/13/2020 16:00:00,14.53,3/13/2020 16:00:00,6.34,3/13/2020 16:00:00,10.61,3/13/2020 16:00:00,9.48,3/13/2020 16:00:00,75.58,3/13/2020 16:00:00,18.87,3/13/2020 16:00:00,18.38
3/16/2020 16:00:00,55.72,3/16/2020 16:00:00,21.19,3/16/2020 16:00:00,12.26,3/16/2020 16:00:00,6.93,3/16/2020 16:00:00,10.28,3/16/2020 16:00:00,8.33,3/16/2020 16:00:00,66.79,3/16/2020 16:00:00,17.23,3/16/2020 16:00:00,16.64
3/17/2020 16:00:00,60.68,3/17/2020 16:00:00,18.6,3/17/2020 16:00:00,12.2,3/17/2020 16:00:00,8.92,3/17/2020 16:00:00,10.72,3/17/2020 16:00:00,8.96,3/17/2020 16:00:00,69.84,3/17/2020 16:00:00,17.17,3/17/2020 16:00:00,16.79
3/18/2020 16:00:00,57.3,3/18/2020 16:00:00,16.87,3/18/2020 16:00:00,8.58,3/18/2020 16:00:00,7.94,3/18/2020 16:00:00,9.16,3/18/2020 16:00:00,7.39,3/18/2020 16:00:00,68.04,3/18/2020 16:00:00,13.75,3/18/2020 16:00:00,13.47
3/19/2020 16:00:00,57.08,3/19/2020 16:00:00,18.61,3/19/2020 16:00:00,9.75,3/19/2020 16:00:00,7.96,3/19/2020 16:00:00,9.32,3/19/2020 16:00:00,8.01,3/19/2020 16:00:00,70.34,3/19/2020 16:00:00,16.18,3/19/2020 16:00:00,15.76
3/20/2020 16:00:00,52.78,3/20/2020 16:00:00,16.81,3/20/2020 16:00:00,9.85,3/20/2020 16:00:00,7.33,3/20/2020 16:00:00,8.71,3/20/2020 16:00:00,7.23,3/20/2020 16:00:00,67.45,3/20/2020 16:00:00,16.34,3/20/2020 16:00:00,16
3/23/2020 16:00:00,45.99,3/23/2020 16:00:00,17.03,3/23/2020 16:00:00,7.94,3/23/2020 16:00:00,7.36,3/23/2020 16:00:00,8.14,3/23/2020 16:00:00,7.14,3/23/2020 16:00:00,62.8,3/23/2020 16:00:00,15.77,3/23/2020 16:00:00,15.54
3/24/2020 16:00:00,52.43,3/24/2020 16:00:00,19.55,3/24/2020 16:00:00,10.42,3/24/2020 16:00:00,8.76,3/24/2020 16:00:00,8.65,3/24/2020 16:00:00,8.01,3/24/2020 16:00:00,72.33,3/24/2020 16:00:00,17.48,3/24/2020 16:00:00,17.09
3/25/2020 16:00:00,58.05,3/25/2020 16:00:00,20.88,3/25/2020 16:00:00,10.48,3/25/2020 16:00:00,9.93,3/25/2020 16:00:00,8.61,3/25/2020 16:00:00,8.24,3/25/2020 16:00:00,79.01,3/25/2020 16:00:00,19.42,3/25/2020 16:00:00,19.18
3/26/2020 16:00:00,61.93,3/26/2020 16:00:00,21.99,3/26/2020 16:00:00,10.98,3/26/2020 16:00:00,10.56,3/26/2020 16:00:00,9.16,3/26/2020 16:00:00,8.76,3/26/2020 16:00:00,84.3,3/26/2020 16:00:00,19.43,3/26/2020 16:00:00,19.03
3/27/2020 16:00:00,57.79,3/27/2020 16:00:00,21.74,3/27/2020 16:00:00,10.55,3/27/2020 16:00:00,9.82,3/27/2020 16:00:00,8.42,3/27/2020 16:00:00,8.32,3/27/2020 16:00:00,83.23,3/27/2020 16:00:00,18.45,3/27/2020 16:00:00,18.08
3/30/2020 16:00:00,59.75,3/30/2020 16:00:00,22.14,3/30/2020 16:00:00,10.6,3/30/2020 16:00:00,10.05,3/30/2020 16:00:00,8.86,3/30/2020 16:00:00,8.41,3/30/2020 16:00:00,85.38,3/30/2020 16:00:00,18.57,3/30/2020 16:00:00,18.19
3/31/2020 16:00:00,54.08,3/31/2020 16:00:00,21.26,3/31/2020 16:00:00,10.94,3/31/2020 16:00:00,9.35,3/31/2020 16:00:00,8.99,3/31/2020 16:00:00,8.06,3/31/2020 16:00:00,82.74,3/31/2020 16:00:00,19.5,3/31/2020 16:00:00,19.06
4/1/2020 16:00:00,48.68,4/1/2020 16:00:00,17.78,4/1/2020 16:00:00,10.12,4/1/2020 16:00:00,9.38,4/1/2020 16:00:00,8.59,4/1/2020 16:00:00,7.45,4/1/2020 16:00:00,79.23,4/1/2020 16:00:00,18.38,4/1/2020 16:00:00,18.08
4/2/2020 16:00:00,49.12,4/2/2020 16:00:00,18.71,4/2/2020 16:00:00,9.82,4/2/2020 16:00:00,9.4,4/2/2020 16:00:00,8.17,4/2/2020 16:00:00,6.89,4/2/2020 16:00:00,80.14,4/2/2020 16:00:00,18.59,4/2/2020 16:00:00,18.07
4/3/2020 16:00:00,48.88,4/3/2020 16:00:00,18.32,4/3/2020 16:00:00,9.71,4/3/2020 16:00:00,9.2,4/3/2020 16:00:00,8.24,4/3/2020 16:00:00,7.48,4/3/2020 16:00:00,78.86,4/3/2020 16:00:00,16.88,4/3/2020 16:00:00,16.44
4/6/2020 16:00:00,54.67,4/6/2020 16:00:00,22.19,4/6/2020 16:00:00,11.27,4/6/2020 16:00:00,9.48,4/6/2020 16:00:00,8.98,4/6/2020 16:00:00,8,4/6/2020 16:00:00,84.63,4/6/2020 16:00:00,17.71,4/6/2020 16:00:00,17.43
4/7/2020 16:00:00,56.34,4/7/2020 16:00:00,23.85,4/7/2020 16:00:00,12.3,4/7/2020 16:00:00,9.53,4/7/2020 16:00:00,9,4/7/2020 16:00:00,8.39,4/7/2020 16:00:00,84.16,4/7/2020 16:00:00,16.45,4/7/2020 16:00:00,16.06
4/8/2020 16:00:00,57.99,4/8/2020 16:00:00,25.43,4/8/2020 16:00:00,12.83,4/8/2020 16:00:00,9.46,4/8/2020 16:00:00,9.14,4/8/2020 16:00:00,8.64,4/8/2020 16:00:00,85.3,4/8/2020 16:00:00,17.56,4/8/2020 16:00:00,17.26
4/9/2020 16:00:00,59.21,4/9/2020 16:00:00,27.58,4/9/2020 16:00:00,13.19,4/9/2020 16:00:00,10.84,4/9/2020 16:00:00,9.69,4/9/2020 16:00:00,9.35,4/9/2020 16:00:00,86.79,4/9/2020 16:00:00,18.39,4/9/2020 16:00:00,17.9
4/13/2020 16:00:00,57.5,4/13/2020 16:00:00,24.9,4/13/2020 16:00:00,12.58,4/13/2020 16:00:00,11.73,4/13/2020 16:00:00,9.58,4/13/2020 16:00:00,8.73,4/13/2020 16:00:00,84.46,4/13/2020 16:00:00,18.19,4/13/2020 16:00:00,17.74
4/14/2020 16:00:00,59.57,4/14/2020 16:00:00,26.21,4/14/2020 16:00:00,12.28,4/14/2020 16:00:00,12.69,4/14/2020 16:00:00,9.67,4/14/2020 16:00:00,8.97,4/14/2020 16:00:00,87.47,4/14/2020 16:00:00,18.64,4/14/2020 16:00:00,18.17
4/15/2020 16:00:00,55.85,4/15/2020 16:00:00,25.11,4/15/2020 16:00:00,11.7,4/15/2020 16:00:00,12.04,4/15/2020 16:00:00,9.12,4/15/2020 16:00:00,8.65,4/15/2020 16:00:00,85.04,4/15/2020 16:00:00,17.8,4/15/2020 16:00:00,17.4
4/16/2020 16:00:00,54.85,4/16/2020 16:00:00,24.75,4/16/2020 16:00:00,11.54,4/16/2020 16:00:00,12.07,4/16/2020 16:00:00,8.7,4/16/2020 16:00:00,8.36,4/16/2020 16:00:00,86.3,4/16/2020 16:00:00,18.22,4/16/2020 16:00:00,17.7
4/17/2020 16:00:00,57.5,4/17/2020 16:00:00,26.49,4/17/2020 16:00:00,12.75,4/17/2020 16:00:00,11.87,4/17/2020 16:00:00,9.17,4/17/2020 16:00:00,8.89,4/17/2020 16:00:00,89.91,4/17/2020 16:00:00,18.59,4/17/2020 16:00:00,18.04
4/20/2020 16:00:00,55.83,4/20/2020 16:00:00,26.53,4/20/2020 16:00:00,13.08,4/20/2020 16:00:00,12.24,4/20/2020 16:00:00,9.02,4/20/2020 16:00:00,8.64,4/20/2020 16:00:00,87.9,4/20/2020 16:00:00,18.19,4/20/2020 16:00:00,17.64
4/21/2020 16:00:00,53.34,4/21/2020 16:00:00,26.36,4/21/2020 16:00:00,13.06,4/21/2020 16:00:00,12.02,4/21/2020 16:00:00,8.62,4/21/2020 16:00:00,8.52,4/21/2020 16:00:00,85.2,4/21/2020 16:00:00,18.24,4/21/2020 16:00:00,17.79
4/22/2020 16:00:00,54.27,4/22/2020 16:00:00,25.67,4/22/2020 16:00:00,13.14,4/22/2020 16:00:00,12.84,4/22/2020 16:00:00,8.65,4/22/2020 16:00:00,8.56,4/22/2020 16:00:00,88.77,4/22/2020 16:00:00,18.12,4/22/2020 16:00:00,17.62
4/23/2020 16:00:00,54.35,4/23/2020 16:00:00,26.23,4/23/2020 16:00:00,13.01,4/23/2020 16:00:00,13.2,4/23/2020 16:00:00,8.82,4/23/2020 16:00:00,8.74,4/23/2020 16:00:00,87.35,4/23/2020 16:00:00,18.3,4/23/2020 16:00:00,17.74
4/24/2020 16:00:00,54.57,4/24/2020 16:00:00,27.64,4/24/2020 16:00:00,14.19,4/24/2020 16:00:00,13.45,4/24/2020 16:00:00,8.99,4/24/2020 16:00:00,8.97,4/24/2020 16:00:00,88.37,4/24/2020 16:00:00,19.5,4/24/2020 16:00:00,19
4/27/2020 16:00:00,57.71,4/27/2020 16:00:00,29.73,4/27/2020 16:00:00,14.71,4/27/2020 16:00:00,13.79,4/27/2020 16:00:00,9.6,4/27/2020 16:00:00,9.35,4/27/2020 16:00:00,89.37,4/27/2020 16:00:00,19.82,4/27/2020 16:00:00,19.27
4/28/2020 16:00:00,59.5,4/28/2020 16:00:00,29.16,4/28/2020 16:00:00,15.05,4/28/2020 16:00:00,14.1,4/28/2020 16:00:00,9.91,4/28/2020 16:00:00,9.64,4/28/2020 16:00:00,88.8,4/28/2020 16:00:00,20.28,4/28/2020 16:00:00,19.8
4/29/2020 16:00:00,60.28,4/29/2020 16:00:00,31.45,4/29/2020 16:00:00,15.75,4/29/2020 16:00:00,14.27,4/29/2020 16:00:00,10.81,4/29/2020 16:00:00,9.79,4/29/2020 16:00:00,88.07,4/29/2020 16:00:00,22.45,4/29/2020 16:00:00,21.94
4/30/2020 16:00:00,58.1,4/30/2020 16:00:00,29.39,4/30/2020 16:00:00,15.43,4/30/2020 16:00:00,13.98,4/30/2020 16:00:00,10.22,4/30/2020 16:00:00,9.27,4/30/2020 16:00:00,87.18,4/30/2020 16:00:00,20.64,4/30/2020 16:00:00,20.09
5/1/2020 16:00:00,55.43,5/1/2020 16:00:00,27.21,5/1/2020 16:00:00,14.78,5/1/2020 16:00:00,14.25,5/1/2020 16:00:00,9.7,5/1/2020 16:00:00,8.76,5/1/2020 16:00:00,85.54,5/1/2020 16:00:00,19.89,5/1/2020 16:00:00,19.46
5/4/2020 16:00:00,55.72,5/4/2020 16:00:00,27.24,5/4/2020 16:00:00,14.9,5/4/2020 16:00:00,14.45,5/4/2020 16:00:00,9.91,5/4/2020 16:00:00,8.71,5/4/2020 16:00:00,85.75,5/4/2020 16:00:00,20.11,5/4/2020 16:00:00,19.66
