<<<<<<< HEAD
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
1/30/2020 17:00:00,10.22,1/31/2020 16:00:00,0.02,1/31/2020 16:00:00,5.9,1/31/2020 16:00:00,93.92,1/31/2020 16:00:00,107.92,1/31/2020 16:00:00,44.23,1/31/2020 16:00:00,47.12,1/31/2020 16:00:00,43.19
1/31/2020 17:00:00,10.06,2/3/2020 16:00:00,0.02,2/3/2020 16:00:00,5.88,2/3/2020 16:00:00,94,2/3/2020 16:00:00,105.04,2/3/2020 16:00:00,43.91,2/3/2020 16:00:00,46.9,2/3/2020 16:00:00,42.66
2/3/2020 17:00:00,9.4,2/4/2020 16:00:00,0.02,2/4/2020 16:00:00,5.86,2/4/2020 16:00:00,94.45,2/4/2020 16:00:00,107.07,2/4/2020 16:00:00,43.61,2/4/2020 16:00:00,47.21,2/4/2020 16:00:00,44.28
2/4/2020 17:00:00,11.96,2/5/2020 16:00:00,0.02,2/5/2020 16:00:00,5.95,2/5/2020 16:00:00,94.95,2/5/2020 16:00:00,107.82,2/5/2020 16:00:00,45.45,2/5/2020 16:00:00,47.4,2/5/2020 16:00:00,44.59
2/5/2020 17:00:00,11.4,2/6/2020 16:00:00,0.02,2/6/2020 16:00:00,5.94,2/6/2020 16:00:00,94.21,2/6/2020 16:00:00,110,2/6/2020 16:00:00,45.92,2/6/2020 16:00:00,48.31,2/6/2020 16:00:00,44.6
2/6/2020 17:00:00,12.12,2/7/2020 16:00:00,0.02,2/7/2020 16:00:00,5.94,2/7/2020 16:00:00,90.45,2/7/2020 16:00:00,109.09,2/7/2020 16:00:00,44.22,2/7/2020 16:00:00,48.28,2/7/2020 16:00:00,44.74
2/7/2020 17:00:00,10.28,2/10/2020 16:00:00,0.02,2/10/2020 16:00:00,5.98,2/10/2020 16:00:00,89.83,2/10/2020 16:00:00,108.7,2/10/2020 16:00:00,43.75,2/10/2020 16:00:00,48.45,2/10/2020 16:00:00,44.66
2/10/2020 17:00:00,9.75,2/11/2020 16:00:00,0.02,2/11/2020 16:00:00,6.09,2/11/2020 16:00:00,90.44,2/11/2020 16:00:00,109.04,2/11/2020 16:00:00,44.06,2/11/2020 16:00:00,48.28,2/11/2020 16:00:00,44.79
2/11/2020 17:00:00,9.57,2/12/2020 16:00:00,0.02,2/12/2020 16:00:00,6.18,2/12/2020 16:00:00,91.71,2/12/2020 16:00:00,109.72,2/12/2020 16:00:00,45.21,2/12/2020 16:00:00,48.62,2/12/2020 16:00:00,46.02
2/12/2020 17:00:00,9.9,2/13/2020 16:00:00,0.02,2/13/2020 16:00:00,6.25,2/13/2020 16:00:00,91.08,2/13/2020 16:00:00,108.84,2/13/2020 16:00:00,44.77,2/13/2020 16:00:00,48.37,2/13/2020 16:00:00,46.07
2/13/2020 17:00:00,10.32,2/17/2020 16:00:00,0.02,2/14/2020 16:00:00,6.24,2/14/2020 16:00:00,91.43,2/14/2020 16:00:00,109.69,2/14/2020 16:00:00,44.07,2/14/2020 16:00:00,48.55,2/14/2020 16:00:00,46.09
2/14/2020 17:00:00,10.06,2/18/2020 16:00:00,0.02,2/18/2020 16:00:00,6.25,2/18/2020 16:00:00,90.89,2/18/2020 16:00:00,109.46,2/18/2020 16:00:00,43.46,2/18/2020 16:00:00,49.18,2/18/2020 16:00:00,46.15
2/17/2020 17:00:00,9.71,2/19/2020 16:00:00,0.02,2/19/2020 16:00:00,6.17,2/19/2020 16:00:00,90.17,2/19/2020 16:00:00,109.78,2/19/2020 16:00:00,43.31,2/19/2020 16:00:00,49.18,2/19/2020 16:00:00,45.97
2/18/2020 17:00:00,9.44,2/20/2020 16:00:00,0.02,2/20/2020 16:00:00,6,2/20/2020 16:00:00,91.58,2/20/2020 16:00:00,109.2,2/20/2020 16:00:00,43.43,2/20/2020 16:00:00,48.98,2/20/2020 16:00:00,46.02
2/19/2020 17:00:00,9.15,2/21/2020 16:00:00,0.02,2/21/2020 16:00:00,5.95,2/21/2020 16:00:00,90.89,2/21/2020 16:00:00,108.01,2/21/2020 16:00:00,42.36,2/21/2020 16:00:00,48.83,2/21/2020 16:00:00,45.82
2/20/2020 17:00:00,8.83,2/25/2020 16:00:00,0.02,2/24/2020 16:00:00,5.89,2/24/2020 16:00:00,88.04,2/24/2020 16:00:00,107.03,2/24/2020 16:00:00,41.4,2/24/2020 16:00:00,48.11,2/24/2020 16:00:00,44.6
2/21/2020 17:00:00,9.17,2/26/2020 16:00:00,0.02,2/25/2020 16:00:00,5.59,2/25/2020 16:00:00,84.68,2/25/2020 16:00:00,105.38,2/25/2020 16:00:00,40.71,2/25/2020 16:00:00,47.3,2/25/2020 16:00:00,43.17
2/24/2020 17:00:00,8.7,2/27/2020 16:00:00,0.02,2/26/2020 16:00:00,5.24,2/26/2020 16:00:00,84.39,2/26/2020 16:00:00,106.54,2/26/2020 16:00:00,38.87,2/26/2020 16:00:00,46.88,2/26/2020 16:00:00,42.22
2/25/2020 17:00:00,8.86,2/28/2020 16:00:00,0.02,2/27/2020 16:00:00,5.01,2/27/2020 16:00:00,83.69,2/27/2020 16:00:00,102.74,2/27/2020 16:00:00,37.55,2/27/2020 16:00:00,45.59,2/27/2020 16:00:00,41.05
2/26/2020 17:00:00,8.65,3/2/2020 16:00:00,0.02,2/28/2020 16:00:00,4.92,2/28/2020 16:00:00,81.3,2/28/2020 16:00:00,101.37,2/28/2020 16:00:00,36.41,2/28/2020 16:00:00,44.33,2/28/2020 16:00:00,40.43
2/27/2020 17:00:00,8.11,3/3/2020 16:00:00,0.02,3/2/2020 16:00:00,5.25,3/2/2020 16:00:00,81.97,3/2/2020 16:00:00,106.89,3/2/2020 16:00:00,36.48,3/2/2020 16:00:00,46.5,3/2/2020 16:00:00,42.52
2/28/2020 17:00:00,8,3/4/2020 16:00:00,0.01,3/3/2020 16:00:00,5.2,3/3/2020 16:00:00,78.13,3/3/2020 16:00:00,106.7,3/3/2020 16:00:00,35.17,3/3/2020 16:00:00,46.22,3/3/2020 16:00:00,41.44
3/2/2020 17:00:00,7.76,3/5/2020 16:00:00,0.01,3/4/2020 16:00:00,5.48,3/4/2020 16:00:00,82.24,3/4/2020 16:00:00,111.83,3/4/2020 16:00:00,35.95,3/4/2020 16:00:00,47.51,3/4/2020 16:00:00,42.5
3/3/2020 17:00:00,7.88,3/9/2020 16:00:00,0.01,3/5/2020 16:00:00,5.23,3/5/2020 16:00:00,79.54,3/5/2020 16:00:00,110.21,3/5/2020 16:00:00,34.16,3/5/2020 16:00:00,46.74,3/5/2020 16:00:00,40.77
3/4/2020 17:00:00,7.65,3/10/2020 16:00:00,0.01,3/6/2020 16:00:00,5.13,3/6/2020 16:00:00,78.81,3/6/2020 16:00:00,107.67,3/6/2020 16:00:00,34.98,3/6/2020 16:00:00,46.53,3/6/2020 16:00:00,40.37
3/5/2020 17:00:00,7.58,3/11/2020 16:00:00,0.01,3/9/2020 16:00:00,4.92,3/9/2020 16:00:00,72.92,3/9/2020 16:00:00,100.93,3/9/2020 16:00:00,34.48,3/9/2020 16:00:00,42.16,3/9/2020 16:00:00,37.88
3/6/2020 17:00:00,7.42,3/12/2020 16:00:00,0.01,3/10/2020 16:00:00,4.91,3/10/2020 16:00:00,75.28,3/10/2020 16:00:00,103.38,3/10/2020 16:00:00,35.87,3/10/2020 16:00:00,44.08,3/10/2020 16:00:00,39.1
3/9/2020 17:00:00,7.08,3/13/2020 16:00:00,0.01,3/11/2020 16:00:00,4.71,3/11/2020 16:00:00,69.08,3/11/2020 16:00:00,101.18,3/11/2020 16:00:00,30.56,3/11/2020 16:00:00,42.16,3/11/2020 16:00:00,37.91
3/10/2020 17:00:00,7.28,3/18/2020 16:00:00,0.01,3/12/2020 16:00:00,4.34,3/12/2020 16:00:00,64.28,3/12/2020 16:00:00,93.35,3/12/2020 16:00:00,27,3/12/2020 16:00:00,36.8,3/12/2020 16:00:00,34.94
3/11/2020 17:00:00,6.96,3/19/2020 16:00:00,0.01,3/13/2020 16:00:00,4.62,3/13/2020 16:00:00,70.23,3/13/2020 16:00:00,97.06,3/13/2020 16:00:00,26.92,3/13/2020 16:00:00,40.67,3/13/2020 16:00:00,39.33
3/12/2020 17:00:00,6.58,3/23/2020 16:00:00,0.01,3/16/2020 16:00:00,4.55,3/16/2020 16:00:00,59.92,3/16/2020 16:00:00,88.67,3/16/2020 16:00:00,21.19,3/16/2020 16:00:00,36.19,3/16/2020 16:00:00,36.04
3/13/2020 17:00:00,6.35,3/24/2020 16:00:00,0.01,3/17/2020 16:00:00,5.26,3/17/2020 16:00:00,60.35,3/17/2020 16:00:00,95.41,3/17/2020 16:00:00,18.6,3/17/2020 16:00:00,37.81,3/17/2020 16:00:00,38.22
3/16/2020 17:00:00,6.34,3/26/2020 16:00:00,0.01,3/18/2020 16:00:00,4.58,3/18/2020 16:00:00,58.88,3/18/2020 16:00:00,90.21,3/18/2020 16:00:00,16.87,3/18/2020 16:00:00,36.06,3/18/2020 16:00:00,35.68
3/17/2020 17:00:00,6.24,3/27/2020 16:00:00,0.01,3/19/2020 16:00:00,4.45,3/19/2020 16:00:00,63.45,3/19/2020 16:00:00,90.06,3/19/2020 16:00:00,18.61,3/19/2020 16:00:00,37.63,3/19/2020 16:00:00,35.94
3/18/2020 17:00:00,6.51,3/30/2020 16:00:00,0.01,3/20/2020 16:00:00,4.57,3/20/2020 16:00:00,60.35,3/20/2020 16:00:00,86.94,3/20/2020 16:00:00,16.81,3/20/2020 16:00:00,35.9,3/20/2020 16:00:00,33.37
3/19/2020 17:00:00,6.75,4/3/2020 16:00:00,0.01,3/23/2020 16:00:00,4.67,3/23/2020 16:00:00,56.23,3/23/2020 16:00:00,95.47,3/23/2020 16:00:00,17.03,3/23/2020 16:00:00,31.96,3/23/2020 16:00:00,34.17
3/20/2020 17:00:00,6.55,4/6/2020 16:00:00,0.01,3/24/2020 16:00:00,4.66,3/24/2020 16:00:00,63.01,3/24/2020 16:00:00,94.3,3/24/2020 16:00:00,19.55,3/24/2020 16:00:00,35.06,3/24/2020 16:00:00,34.64
3/23/2020 17:00:00,6.16,4/8/2020 16:00:00,0.01,3/25/2020 16:00:00,4.35,3/25/2020 16:00:00,64.49,3/25/2020 16:00:00,89.64,3/25/2020 16:00:00,20.88,3/25/2020 16:00:00,37.69,3/25/2020 16:00:00,33.57
3/24/2020 17:00:00,6.5,4/9/2020 16:00:00,0.01,3/26/2020 16:00:00,4.62,3/26/2020 16:00:00,70.5,3/26/2020 16:00:00,99.2,3/26/2020 16:00:00,21.99,3/26/2020 16:00:00,39.04,3/26/2020 16:00:00,36.74
3/25/2020 17:00:00,6.69,4/14/2020 16:00:00,0.02,3/27/2020 16:00:00,4.37,3/27/2020 16:00:00,67.74,3/27/2020 16:00:00,95.37,3/27/2020 16:00:00,21.74,3/27/2020 16:00:00,38.41,3/27/2020 16:00:00,34.57
3/26/2020 17:00:00,6.85,4/15/2020 16:00:00,0.02,3/30/2020 16:00:00,4.69,3/30/2020 16:00:00,70.92,3/30/2020 16:00:00,97.69,3/30/2020 16:00:00,22.14,3/30/2020 16:00:00,38.97,3/30/2020 16:00:00,35.49
3/27/2020 17:00:00,6.63,4/16/2020 16:00:00,0.02,3/31/2020 16:00:00,4.93,3/31/2020 16:00:00,69.77,3/31/2020 16:00:00,100.17,3/31/2020 16:00:00,21.26,3/31/2020 16:00:00,40.86,3/31/2020 16:00:00,34.38
3/30/2020 17:00:00,6.8,4/17/2020 16:00:00,0.01,4/1/2020 16:00:00,4.42,4/1/2020 16:00:00,66.18,4/1/2020 16:00:00,97.53,4/1/2020 16:00:00,17.78,4/1/2020 16:00:00,38.88,4/1/2020 16:00:00,32.42
3/31/2020 17:00:00,6.9,4/20/2020 16:00:00,0.01,4/2/2020 16:00:00,4.38,4/2/2020 16:00:00,65.88,4/2/2020 16:00:00,102.29,4/2/2020 16:00:00,18.71,4/2/2020 16:00:00,40.41,4/2/2020 16:00:00,34.37
4/1/2020 17:00:00,6.55,4/21/2020 16:00:00,0.01,4/3/2020 16:00:00,4.2,4/3/2020 16:00:00,65.52,4/3/2020 16:00:00,102.83,4/3/2020 16:00:00,18.32,4/3/2020 16:00:00,40.43,4/3/2020 16:00:00,33.95
4/2/2020 17:00:00,6.62,4/27/2020 16:00:00,0.01,4/6/2020 16:00:00,4.45,4/6/2020 16:00:00,69.8,4/6/2020 16:00:00,106.51,4/6/2020 16:00:00,22.19,4/6/2020 16:00:00,40.66,4/6/2020 16:00:00,36.23
4/3/2020 17:00:00,6.7,4/29/2020 16:00:00,0.02,4/7/2020 16:00:00,4.16,4/7/2020 16:00:00,72,4/7/2020 16:00:00,106.32,4/7/2020 16:00:00,23.85,4/7/2020 16:00:00,41.16,4/7/2020 16:00:00,36.94
4/6/2020 17:00:00,7.07,4/30/2020 16:00:00,0.02,4/8/2020 16:00:00,4.72,4/8/2020 16:00:00,72.35,4/8/2020 16:00:00,106.8,4/8/2020 16:00:00,25.43,4/8/2020 16:00:00,40.87,4/8/2020 16:00:00,37.68
4/7/2020 17:00:00,7.03,5/1/2020 16:00:00,0.02,4/9/2020 16:00:00,4.78,4/9/2020 16:00:00,75.21,4/9/2020 16:00:00,105.8,4/9/2020 16:00:00,27.58,4/9/2020 16:00:00,41.05,4/9/2020 16:00:00,38
4/8/2020 17:00:00,7,5/4/2020 16:00:00,0.02,4/13/2020 16:00:00,4.9,4/13/2020 16:00:00,72.15,4/13/2020 16:00:00,109.3,4/13/2020 16:00:00,24.9,4/13/2020 16:00:00,41.79,4/13/2020 16:00:00,37.19
4/14/2020 17:00:00,8.2,5/5/2020 16:00:00,0.02,4/14/2020 16:00:00,4.7,4/14/2020 16:00:00,74.5,4/14/2020 16:00:00,112.03,4/14/2020 16:00:00,26.21,4/14/2020 16:00:00,42.13,4/14/2020 16:00:00,38.52
4/15/2020 17:00:00,7.85,5/6/2020 16:00:00,0.02,4/15/2020 16:00:00,4.69,4/15/2020 16:00:00,70.89,4/15/2020 16:00:00,113.51,4/15/2020 16:00:00,25.11,4/15/2020 16:00:00,41.18,4/15/2020 16:00:00,37.16
4/16/2020 17:00:00,7.9,5/7/2020 16:00:00,0.01,4/16/2020 16:00:00,4.81,4/16/2020 16:00:00,70.8,4/16/2020 16:00:00,118.1,4/16/2020 16:00:00,24.75,4/16/2020 16:00:00,40.89,4/16/2020 16:00:00,37.83
4/17/2020 17:00:00,8,5/8/2020 16:00:00,0.02,4/17/2020 16:00:00,4.63,4/17/2020 16:00:00,72.44,4/17/2020 16:00:00,115.15,4/17/2020 16:00:00,26.49,4/17/2020 16:00:00,41.66,4/17/2020 16:00:00,38.08
4/20/2020 17:00:00,7.94,5/11/2020 16:00:00,0.02,4/20/2020 16:00:00,4.49,4/20/2020 16:00:00,69.7,4/20/2020 16:00:00,115.41,4/20/2020 16:00:00,26.53,4/20/2020 16:00:00,40.99,4/20/2020 16:00:00,37.21
4/21/2020 17:00:00,7.6,5/12/2020 16:00:00,0.02,4/21/2020 16:00:00,4.4,4/21/2020 16:00:00,65.96,4/21/2020 16:00:00,113.27,4/21/2020 16:00:00,26.36,4/21/2020 16:00:00,40.11,4/21/2020 16:00:00,35.71
4/22/2020 17:00:00,7.59,5/13/2020 16:00:00,0.02,4/22/2020 16:00:00,4.46,4/22/2020 16:00:00,68.47,4/22/2020 16:00:00,114.57,4/22/2020 16:00:00,25.67,4/22/2020 16:00:00,40.32,4/22/2020 16:00:00,35.73
4/23/2020 17:00:00,8.12,5/14/2020 16:00:00,0.02,4/23/2020 16:00:00,4.53,4/23/2020 16:00:00,67.29,4/23/2020 16:00:00,114.46,4/23/2020 16:00:00,26.23,4/23/2020 16:00:00,40.1,4/23/2020 16:00:00,36.09
4/24/2020 17:00:00,7.94,5/15/2020 16:00:00,0.02,4/24/2020 16:00:00,4.31,4/24/2020 16:00:00,69.72,4/24/2020 16:00:00,116.31,4/24/2020 16:00:00,27.64,4/24/2020 16:00:00,40.1,4/24/2020 16:00:00,37.16
4/27/2020 17:00:00,7.87,5/18/2020 16:00:00,0.02,4/27/2020 16:00:00,4.43,4/27/2020 16:00:00,73.77,4/27/2020 16:00:00,116.02,4/27/2020 16:00:00,29.73,4/27/2020 16:00:00,40.62,4/27/2020 16:00:00,38.21
4/28/2020 17:00:00,7.35,5/19/2020 16:00:00,0.02,4/28/2020 16:00:00,4.63,4/28/2020 16:00:00,75.57,4/28/2020 16:00:00,111.35,4/28/2020 16:00:00,29.16,4/28/2020 16:00:00,40.95,4/28/2020 16:00:00,38.08
4/29/2020 17:00:00,7.5,5/20/2020 16:00:00,0.02,4/29/2020 16:00:00,4.73,4/29/2020 16:00:00,74.5,4/29/2020 16:00:00,112.78,4/29/2020 16:00:00,31.45,4/29/2020 16:00:00,41.25,4/29/2020 16:00:00,39
4/30/2020 17:00:00,7.54,5/21/2020 16:00:00,0.02,4/30/2020 16:00:00,4.52,4/30/2020 16:00:00,72.89,4/30/2020 16:00:00,114.26,4/30/2020 16:00:00,29.39,4/30/2020 16:00:00,40.44,4/30/2020 16:00:00,37.63
5/4/2020 17:00:00,7.3,5/22/2020 16:00:00,0.02,5/1/2020 16:00:00,4.45,5/1/2020 16:00:00,66.99,5/1/2020 16:00:00,113.27,5/1/2020 16:00:00,27.21,5/1/2020 16:00:00,39.65,5/1/2020 16:00:00,36.98
5/5/2020 17:00:00,7.61,5/25/2020 16:00:00,0.02,5/4/2020 16:00:00,4.37,5/4/2020 16:00:00,65.74,5/4/2020 16:00:00,116.83,5/4/2020 16:00:00,27.24,5/4/2020 16:00:00,39.97,5/4/2020 16:00:00,36.22
5/6/2020 17:00:00,9.33,5/26/2020 16:00:00,0.02,5/5/2020 16:00:00,4.26,5/5/2020 16:00:00,65.32,5/5/2020 16:00:00,119.61,5/5/2020 16:00:00,27.4,5/5/2020 16:00:00,40.25,5/5/2020 16:00:00,36.05
5/7/2020 17:00:00,10.39,5/27/2020 16:00:00,0.02,5/6/2020 16:00:00,4.29,5/6/2020 16:00:00,64.37,5/6/2020 16:00:00,115.32,5/6/2020 16:00:00,27.78,5/6/2020 16:00:00,40.16,5/6/2020 16:00:00,35.14
5/11/2020 17:00:00,9.89,5/28/2020 16:00:00,0.02,5/7/2020 16:00:00,4.18,5/7/2020 16:00:00,65.42,5/7/2020 16:00:00,116.8,5/7/2020 16:00:00,27.8,5/7/2020 16:00:00,40.39,5/7/2020 16:00:00,35.58
5/12/2020 17:00:00,10,5/29/2020 16:00:00,0.02,5/8/2020 16:00:00,4.35,5/8/2020 16:00:00,67.65,5/8/2020 16:00:00,116.62,5/8/2020 16:00:00,29.81,5/8/2020 16:00:00,40.77,5/8/2020 16:00:00,36.53
5/13/2020 17:00:00,9.86,6/1/2020 16:00:00,0.02,5/11/2020 16:00:00,4.15,5/11/2020 16:00:00,65.49,5/11/2020 16:00:00,117.37,5/11/2020 16:00:00,29.88,5/11/2020 16:00:00,40.75,5/11/2020 16:00:00,36.16
5/14/2020 17:00:00,9.55,6/2/2020 16:00:00,0.02,5/12/2020 16:00:00,4.09,5/12/2020 16:00:00,62.68,5/12/2020 16:00:00,116.37,5/12/2020 16:00:00,28.52,5/12/2020 16:00:00,39.84,5/12/2020 16:00:00,35.35
5/15/2020 17:00:00,9.28,6/3/2020 16:00:00,0.02,5/13/2020 16:00:00,3.94,5/13/2020 16:00:00,59.78,5/13/2020 16:00:00,116.9,5/13/2020 16:00:00,27.08,5/13/2020 16:00:00,38.77,5/13/2020 16:00:00,34.97
5/18/2020 17:00:00,9.46,6/4/2020 16:00:00,0.03,5/14/2020 16:00:00,3.79,5/14/2020 16:00:00,61.41,5/14/2020 16:00:00,117.12,5/14/2020 16:00:00,27.3,5/14/2020 16:00:00,39.25,5/14/2020 16:00:00,35.76
5/19/2020 17:00:00,9.99,6/5/2020 16:00:00,0.03,5/15/2020 16:00:00,3.79,5/15/2020 16:00:00,62.78,5/15/2020 16:00:00,118.13,5/15/2020 16:00:00,27.79,5/15/2020 16:00:00,38.9,5/15/2020 16:00:00,35.92
5/20/2020 17:00:00,9.96,6/9/2020 16:00:00,0.03,5/18/2020 16:00:00,4.05,5/18/2020 16:00:00,67.12,5/18/2020 16:00:00,117.12,5/18/2020 16:00:00,29.65,5/18/2020 16:00:00,39.43,5/18/2020 16:00:00,38.09
5/25/2020 17:00:00,10.06,6/10/2020 16:00:00,0.03,5/19/2020 16:00:00,4.21,5/19/2020 16:00:00,66.57,5/19/2020 16:00:00,118.54,5/19/2020 16:00:00,28.92,5/19/2020 16:00:00,39.71,5/19/2020 16:00:00,38.21
5/26/2020 17:00:00,9.94,6/11/2020 16:00:00,0.03,5/20/2020 16:00:00,4.38,5/20/2020 16:00:00,68.12,5/20/2020 16:00:00,119.55,5/20/2020 16:00:00,29,5/20/2020 16:00:00,39.61,5/20/2020 16:00:00,39.17
5/27/2020 17:00:00,9.74,6/12/2020 16:00:00,0.02,5/21/2020 16:00:00,4.3,5/21/2020 16:00:00,70,5/21/2020 16:00:00,117.36,5/21/2020 16:00:00,30.84,5/21/2020 16:00:00,39.01,5/21/2020 16:00:00,38.95
5/28/2020 17:00:00,9.65,6/15/2020 16:00:00,0.02,5/22/2020 16:00:00,4.28,5/22/2020 16:00:00,69.22,5/22/2020 16:00:00,119.82,5/22/2020 16:00:00,32.09,5/22/2020 16:00:00,39.07,5/22/2020 16:00:00,38.74
5/29/2020 17:00:00,9.95,6/16/2020 16:00:00,0.03,5/26/2020 16:00:00,4.19,5/26/2020 16:00:00,72.92,5/26/2020 16:00:00,116.64,5/26/2020 16:00:00,34.5,5/26/2020 16:00:00,40.39,5/26/2020 16:00:00,39.52
6/2/2020 17:00:00,9.93,6/17/2020 16:00:00,0.03,5/27/2020 16:00:00,4.55,5/27/2020 16:00:00,75.71,5/27/2020 16:00:00,117.38,5/27/2020 16:00:00,36.46,5/27/2020 16:00:00,40.91,5/27/2020 16:00:00,39.93
6/3/2020 17:00:00,10.12,6/18/2020 16:00:00,0.03,5/28/2020 16:00:00,4.42,5/28/2020 16:00:00,73.89,5/28/2020 16:00:00,121.35,5/28/2020 16:00:00,34.93,5/28/2020 16:00:00,41.36,5/28/2020 16:00:00,39.55
6/4/2020 17:00:00,10.2,6/19/2020 16:00:00,0.02,5/29/2020 16:00:00,4.24,5/29/2020 16:00:00,73.06,5/29/2020 16:00:00,122.88,5/29/2020 16:00:00,36.06,5/29/2020 16:00:00,41.47,5/29/2020 16:00:00,39.6
6/8/2020 17:00:00,10.46,6/22/2020 16:00:00,0.02,6/1/2020 16:00:00,4.29,6/1/2020 16:00:00,75.15,6/1/2020 16:00:00,122.78,6/1/2020 16:00:00,36.46,6/1/2020 16:00:00,42.07,6/1/2020 16:00:00,40.18
6/9/2020 17:00:00,10.34,6/23/2020 16:00:00,0.02,6/2/2020 16:00:00,4.31,6/2/2020 16:00:00,76.41,6/2/2020 16:00:00,122.36,6/2/2020 16:00:00,37.8,6/2/2020 16:00:00,42.63,6/2/2020 16:00:00,40.78
6/10/2020 17:00:00,10.6,6/24/2020 16:00:00,0.02,6/3/2020 16:00:00,4.56,6/3/2020 16:00:00,80.61,6/3/2020 16:00:00,117.93,6/3/2020 16:00:00,36.74,6/3/2020 16:00:00,43.35,6/3/2020 16:00:00,41.3
6/11/2020 17:00:00,10.28,6/25/2020 16:00:00,0.02,6/4/2020 16:00:00,4.89,6/4/2020 16:00:00,82.11,6/4/2020 16:00:00,117.18,6/4/2020 16:00:00,36.85,6/4/2020 16:00:00,43.59,6/4/2020 16:00:00,41.29
6/12/2020 17:00:00,10.53,6/26/2020 16:00:00,0.02,6/5/2020 16:00:00,5.02,6/5/2020 16:00:00,84.74,6/5/2020 16:00:00,118.32,6/5/2020 16:00:00,38.44,6/5/2020 16:00:00,44.29,6/5/2020 16:00:00,42.09
6/15/2020 17:00:00,10.02,6/29/2020 16:00:00,0.03,6/8/2020 16:00:00,4.92,6/8/2020 16:00:00,86.75,6/8/2020 16:00:00,119.51,6/8/2020 16:00:00,39.37,6/8/2020 16:00:00,44.75,6/8/2020 16:00:00,43.12
6/16/2020 17:00:00,10.24,6/30/2020 16:00:00,0.03,6/9/2020 16:00:00,4.83,6/9/2020 16:00:00,84.84,6/9/2020 16:00:00,121.07,6/9/2020 16:00:00,39.23,6/9/2020 16:00:00,44.22,6/9/2020 16:00:00,42.15
6/17/2020 17:00:00,10.25,7/1/2020 16:00:00,0.03,6/10/2020 16:00:00,5.05,6/10/2020 16:00:00,83.22,6/10/2020 16:00:00,124.81,6/10/2020 16:00:00,38.02,6/10/2020 16:00:00,44.31,6/10/2020 16:00:00,41.36
6/18/2020 17:00:00,10.2,7/2/2020 16:00:00,0.02,6/11/2020 16:00:00,4.41,6/11/2020 16:00:00,77.91,6/11/2020 16:00:00,122.42,6/11/2020 16:00:00,36.17,6/11/2020 16:00:00,42.38,6/11/2020 16:00:00,39.25
6/22/2020 17:00:00,9.89,7/3/2020 16:00:00,0.02,6/12/2020 16:00:00,4.58,6/12/2020 16:00:00,79.88,6/12/2020 16:00:00,121.97,6/12/2020 16:00:00,39.41,6/12/2020 16:00:00,42.21,6/12/2020 16:00:00,39.46
6/23/2020 17:00:00,10.03,7/6/2020 16:00:00,0.03,6/15/2020 16:00:00,4.59,6/15/2020 16:00:00,79.38,6/15/2020 16:00:00,126.52,6/15/2020 16:00:00,39.09,6/15/2020 16:00:00,41.76,6/15/2020 16:00:00,39.83
6/24/2020 17:00:00,9.97,7/7/2020 16:00:00,0.02,6/16/2020 16:00:00,4.65,6/16/2020 16:00:00,81.75,6/16/2020 16:00:00,125.73,6/16/2020 16:00:00,40.57,6/16/2020 16:00:00,42.84,6/16/2020 16:00:00,39.75
6/25/2020 17:00:00,9.7,7/8/2020 16:00:00,0.03,6/17/2020 16:00:00,4.46,6/17/2020 16:00:00,80.48,6/17/2020 16:00:00,128.11,6/17/2020 16:00:00,41.01,6/17/2020 16:00:00,42.32,6/17/2020 16:00:00,39.22
6/26/2020 17:00:00,10.18,7/9/2020 16:00:00,0.03,6/18/2020 16:00:00,4.33,6/18/2020 16:00:00,79.03,6/18/2020 16:00:00,129.35,6/18/2020 16:00:00,41.02,6/18/2020 16:00:00,42.41,6/18/2020 16:00:00,39.44
6/29/2020 17:00:00,10.11,7/10/2020 16:00:00,0.02,6/19/2020 16:00:00,4.36,6/19/2020 16:00:00,78.65,6/19/2020 16:00:00,130.19,6/19/2020 16:00:00,39.4,6/19/2020 16:00:00,42.59,6/19/2020 16:00:00,39.1
6/30/2020 17:00:00,10.1,7/13/2020 16:00:00,0.02,6/22/2020 16:00:00,4.24,6/22/2020 16:00:00,79.42,6/22/2020 16:00:00,129.72,6/22/2020 16:00:00,41.34,6/22/2020 16:00:00,42.4,6/22/2020 16:00:00,38.44
7/1/2020 17:00:00,10.08,7/14/2020 16:00:00,0.02,6/23/2020 16:00:00,4.22,6/23/2020 16:00:00,79.56,6/23/2020 16:00:00,130.6,6/23/2020 16:00:00,41.44,6/23/2020 16:00:00,42.15,6/23/2020 16:00:00,39.2
7/2/2020 17:00:00,10.19,7/15/2020 16:00:00,0.02,6/24/2020 16:00:00,4.1,6/24/2020 16:00:00,77.74,6/24/2020 16:00:00,130.87,6/24/2020 16:00:00,40.92,6/24/2020 16:00:00,41.48,6/24/2020 16:00:00,38.56
7/3/2020 17:00:00,9.91,7/16/2020 16:00:00,0.02,6/25/2020 16:00:00,4.05,6/25/2020 16:00:00,77.65,6/25/2020 16:00:00,130.74,6/25/2020 16:00:00,40.43,6/25/2020 16:00:00,41.74,6/25/2020 16:00:00,38.57
